Linux 7.0.9-arch1-1 (archlinux) 	05/22/2026 	_x86_64_	(4 CPU)

08:46:26 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
09:55:36 AM      0.00      0.00      0.00      0.00  12384.60      0.00      0.00      0.00      0.00      0.00
09:55:41 AM      0.00   7434.40      0.00      0.00   1862.60      0.00      0.00      0.00      0.00      0.00
09:55:46 AM     76.00  11228.00     19.00     19.00   2880.80      0.00      0.00      0.00      0.00      0.00
09:55:51 AM    168.80   3040.00     23.60     23.40    766.80      0.00      0.00      0.00      0.00      0.00
09:55:56 AM    577.60   3975.20     55.40     55.20   1036.40      0.00      0.00      0.00      0.00      0.00
09:56:01 AM     48.80   5088.00      6.00      5.80   1252.00      0.00      0.00      0.00      0.00      0.00
09:56:06 AM    175.20   1042.40     43.80     43.80    266.40      0.00      0.00      0.00      0.00      0.00
09:56:11 AM     43.20      0.00     10.80     10.80      4.00      0.00      0.00      0.00      0.00      0.00
09:56:16 AM   1008.80   1286.40    124.80    124.60    338.40      0.00      0.00      0.00      0.00      0.00
09:56:21 AM      0.00      1.60      0.00      0.00      4.60      0.00      0.00      0.00      0.00      0.00
09:56:26 AM      0.00      5.60      0.00      0.00      5.80      0.00      0.00      0.00      0.00      0.00
09:56:31 AM    124.00     48.00      2.00      1.40      5.40      0.00      0.00      0.00      0.00      0.00
09:56:36 AM     10.38   8572.46      1.80      1.80   2316.17      0.00      0.00      0.00      0.00      0.00
09:56:41 AM   7195.20  10492.00   1397.60   1106.20   3125.40      0.00      0.00      0.00      0.00      0.00
09:56:46 AM 207656.00 145117.60  51896.80  51890.00  36739.20  48258.00      0.00  36389.40      0.00      0.00
09:56:51 AM  89996.00 303089.60  22380.20  22363.40  77731.80  93418.60  35078.00  77454.80      0.00      0.00
09:56:56 AM 133092.00 266398.40  32355.00  32181.20  70751.40  93826.20  29073.80  67099.20      0.00      0.00
09:57:01 AM 117268.80  97810.40  29728.60  29232.20  29774.00  36954.80   7081.20  25315.40      0.00      0.00
09:57:06 AM     36.00      0.00     11.60      9.00      4.20      0.00      0.00      0.00      0.00      0.00
09:57:11 AM     12.80    111.20      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
09:57:16 AM      1.60      0.00      0.60      0.40      4.20      0.00      0.00      0.00      0.00      0.00
09:57:21 AM    652.80      0.00      2.60      1.20      4.00      0.00      0.00      0.00      0.00      0.00
09:57:26 AM  84960.00  10977.60  21237.60  21237.40  24193.60   3059.40      0.00   2745.20      0.00      0.00
09:57:31 AM 239070.40      4.00  59419.00  59418.20  60274.40      0.00      0.00      0.00      0.00      0.00
09:57:36 AM  61130.40      0.00  15282.60  15282.60  15580.80      0.00      0.00      0.00      0.00      0.00
09:57:41 AM      1.60      0.00      0.60      0.60      4.20      0.00      0.00      0.00      0.00      0.00
09:57:46 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
09:57:51 AM      1.60      0.00      4.80      1.80      4.00      0.00      0.00      0.00      0.00      0.00
09:57:56 AM      4.00      0.00      2.40      2.40      3.80      0.00      0.00      0.00      0.00      0.00
09:58:01 AM      3.20    156.00      0.20      0.00      1.40      0.00      0.00      0.00      0.00      0.00
09:58:06 AM      0.80      4.00      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
09:58:11 AM      2.40      0.00      0.60      0.60      4.80      0.00      0.00      0.00      0.00      0.00
09:58:16 AM      0.80      0.00      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
09:58:21 AM      2.40      0.00      2.00      2.00      4.20      0.00      0.00      0.00      0.00      0.00
09:58:26 AM      0.80      0.00      0.20      0.20      4.00      0.00      0.00      0.00      0.00      0.00
09:58:31 AM      0.00     32.00      0.20      0.00      0.40      0.00      0.00      0.00      0.00      0.00
09:58:36 AM      0.80     98.40      0.40      0.20      4.00      0.00      0.00      0.00      0.00      0.00
09:58:41 AM      1.60      4.80      0.40      0.40      3.80      0.00      0.00      0.00      0.00      0.00
09:58:46 AM   1301.60      0.00    196.00    180.00     22.60      0.00      0.00      0.00      0.00      0.00
09:58:51 AM      1.60      0.00      0.40      0.40      3.80      0.00      0.00      0.00      0.00      0.00
09:58:56 AM      0.00      0.00      0.40      0.40      4.00      0.00      0.00      0.00      0.00      0.00
09:59:01 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
09:59:06 AM      0.00     38.40      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
09:59:11 AM      1.60    111.20      0.40      0.40      4.20      0.00      0.00      0.00      0.00      0.00
09:59:16 AM      0.00      4.80      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
09:59:21 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
09:59:26 AM   1381.60  14178.40     29.00     19.20   3559.60   4096.00      0.00   3544.60      0.00      0.00
09:59:31 AM      4.00   1355.20      2.60      2.60    343.00      0.00      0.00      0.00      0.00      0.00
09:59:36 AM    738.40    755.20      5.40      4.00   1602.60      0.00      0.00      0.00      0.00      0.00
09:59:41 AM    803.20   3710.40     31.20     13.20   2263.80      0.00      0.00      0.00      0.00      0.00
09:59:46 AM      8.00   3024.00   1152.40   1152.20   1178.60      0.00      0.00      0.00      0.00      0.00
09:59:51 AM      0.00      4.80      0.20      0.00      4.00      0.00      0.00      0.00      0.00      0.00
09:59:56 AM      0.80      0.00      0.20      0.20      4.60      0.00      0.00      0.00      0.00      0.00
10:00:01 AM  72913.60  28416.80  18370.00  18188.00  12109.40  10214.40      0.00   7061.00      0.00      0.00
10:00:06 AM    217.60      0.00     54.80     54.60     13.80      0.00      0.00      0.00      0.00      0.00
10:00:11 AM    241.60     19.20      0.60      0.60      4.20      0.00      0.00      0.00      0.00      0.00
10:00:16 AM      4.00    207.20      0.40      0.20      4.60      0.00      0.00      0.00      0.00      0.00
10:00:21 AM      0.80      0.00      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
10:00:26 AM      0.80      4.00      0.20      0.20      4.00      0.00      0.00      0.00      0.00      0.00
10:00:31 AM      0.80      0.00      0.20      0.20      1.20      0.00      0.00      0.00      0.00      0.00
10:00:36 AM      0.80      0.00      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
10:00:41 AM     43.20      0.00      0.40      0.40      4.80      0.00      0.00      0.00      0.00      0.00
10:00:46 AM     22.40  59403.20  10733.80      7.20  16089.40  19358.40   3190.00  14853.80      0.00      0.00
10:00:51 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:00:56 AM      2.40     98.40      0.60      0.60  12383.40      0.00      0.00      0.00      0.00      0.00
10:01:01 AM     28.80      5.60      1.80      1.40     10.60      0.00      0.00      0.00      0.00      0.00
10:01:06 AM      0.00      0.00      0.00      0.00      3.79      0.00      0.00      0.00      0.00      0.00
10:01:11 AM      0.00   6914.40      0.00      0.00   1948.60      0.00      0.00      0.00      0.00      0.00
10:01:16 AM      0.00      0.00      0.00      0.00      4.80      0.00      0.00      0.00      0.00      0.00
10:01:21 AM      0.80    448.00      0.20      0.20    196.80      0.00      0.00      0.00      0.00      0.00
10:01:26 AM      1.60     38.40      0.40      0.40      4.20      0.00      0.00      0.00      0.00      0.00
10:01:31 AM      0.00    450.40      0.00      0.00    421.20      0.00      0.00      0.00      0.00      0.00
10:01:36 AM    441.60   2404.00    109.60    109.60   1713.60      0.00      0.00      0.00      0.00      0.00
10:01:41 AM      0.00     84.00      0.00      0.00     26.20      0.00      0.00      0.00      0.00      0.00
10:01:46 AM   1262.40      2.40    300.00     15.80    324.20      0.00      0.00      0.00      0.00      0.00
10:01:51 AM     56.00   1907.20     14.00     14.00    652.40      0.00      0.00      0.00      0.00      0.00
10:01:56 AM    124.00   1175.20     31.00     31.00   1334.80      0.00      0.00      0.00      0.00      0.00
10:02:01 AM   5081.60   3973.60   1199.20   1199.20   2985.40      0.00      0.00      0.00      0.00      0.00
10:02:06 AM    272.00   1103.20     63.60     63.60    487.40      0.00      0.00      0.00      0.00      0.00
10:02:11 AM    594.40    664.80    148.40    148.40    347.40      0.00      0.00      0.00      0.00      0.00
10:02:16 AM   1784.00   2217.60    446.00    446.00   1329.80      0.00      0.00      0.00      0.00      0.00
10:02:21 AM    600.00   3543.20     32.00     31.80   1623.00      0.00      0.00      0.00      0.00      0.00
10:02:26 AM    216.00    217.60     54.00     54.00     64.60      0.00      0.00      0.00      0.00      0.00
10:02:31 AM     68.80     35.20      0.20      0.20      9.40      0.00      0.00      0.00      0.00      0.00
10:02:36 AM     48.80   2445.60     12.20     12.20    889.80      0.00      0.00      0.00      0.00      0.00
10:02:41 AM    299.20   5251.20  10286.40  10263.40   1428.80      0.00      0.00      0.00      0.00      0.00
10:02:46 AM   2290.40   4294.40    547.20    542.20   1108.80      0.00      0.00      0.00      0.00      0.00
10:02:51 AM   1068.00    248.00    267.00    267.00    266.60      0.00      0.00      0.00      0.00      0.00
10:02:56 AM      1.60      0.00      0.40      0.40      4.00      0.00      0.00      0.00      0.00      0.00
10:03:01 AM      1.60      0.80      0.40      0.40     54.80      0.00      0.00      0.00      0.00      0.00
10:03:06 AM  16216.00      2.40   4052.60   4052.00    988.80      0.00      0.00      0.00      0.00      0.00
10:03:11 AM     40.00    574.40     10.00     10.00    240.80      0.00      0.00      0.00      0.00      0.00
10:03:16 AM      3.20     98.40      0.00      0.00      4.40      0.00      0.00      0.00      0.00      0.00
10:03:21 AM   1266.40   5468.00    316.60    316.60   1682.60      0.00      0.00      0.00      0.00      0.00
10:03:26 AM    131.20     28.00      4.00      4.00     59.80      0.00      0.00      0.00      0.00      0.00
10:03:31 AM    133.60   2628.80     33.40     33.40   1497.60      0.00      0.00      0.00      0.00      0.00
10:03:36 AM    311.20   2792.80     79.20     79.20   1398.40      0.00      0.00      0.00      0.00      0.00
10:03:41 AM      8.80   3057.60    165.40    165.40   1614.00      0.00      0.00      0.00      0.00      0.00
10:03:46 AM      0.80   1226.40      0.20      0.20    523.20      0.00      0.00      0.00      0.00      0.00
10:03:51 AM    926.40    867.20    185.20    185.00    234.60      0.00      0.00      0.00      0.00      0.00
10:03:56 AM    401.60    152.00     36.40     36.00     69.80      0.00      0.00      0.00      0.00      0.00
10:04:01 AM      0.80    776.00      0.00      0.00   1175.00      0.00      0.00      0.00      0.00      0.00
10:04:06 AM      6.40      0.00      1.60      1.60      4.60      0.00      0.00      0.00      0.00      0.00
10:04:11 AM      8.00      0.00      2.00      2.00    823.20      0.00      0.00      0.00      0.00      0.00
10:04:16 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:04:21 AM      0.00     32.00      0.00      0.00    823.00      0.00      0.00      0.00      0.00      0.00
10:04:26 AM   1615.20   1359.20    315.00    314.20    659.60      0.00      0.00      0.00      0.00      0.00
10:04:31 AM     15.20    568.80      1.80      1.60    963.00      0.00      0.00      0.00      0.00      0.00
10:04:36 AM   1817.60   5691.20    449.00    449.00   2422.40      0.00      0.00      0.00      0.00      0.00
10:04:41 AM   2617.60   2384.80    544.20    532.20   1930.80      0.00      0.00      0.00      0.00      0.00
10:04:46 AM   1376.00   2517.60    632.80    632.60   1572.00      0.00      0.00      0.00      0.00      0.00
10:04:51 AM     72.80   2695.20    634.60    633.80   2249.00      0.00      0.00      0.00      0.00      0.00
10:04:56 AM     10.40   1356.00      1.20      1.20    544.00      0.00      0.00      0.00      0.00      0.00
10:05:01 AM    138.40    212.00    111.40    105.20    832.20      0.00      0.00      0.00      0.00      0.00
10:05:06 AM      6.40     43.20    329.80    329.80    363.80      0.00      0.00      0.00      0.00      0.00
10:05:11 AM    586.40      0.00      2.00      2.00    856.20      0.00      0.00      0.00      0.00      0.00
10:05:16 AM   1645.60   1650.40    411.40    411.40    442.40      0.00      0.00      0.00      0.00      0.00
10:05:21 AM      0.00     23.20      0.00      0.00    834.40      0.00      0.00      0.00      0.00      0.00
10:05:26 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:05:31 AM      4.80     54.40      1.20      1.20   1264.40      0.00      0.00      0.00      0.00      0.00
10:05:36 AM     32.80    130.40    409.80    409.80     13.80      0.00      0.00      0.00      0.00      0.00
10:05:41 AM      6.40      6.40      0.00      0.00    826.40      0.00      0.00      0.00      0.00      0.00
10:05:46 AM   2579.20   3938.40    642.60    642.60   1453.60      0.00      0.00      0.00      0.00      0.00
10:05:51 AM    363.20   3602.40     42.60     43.40   1789.20      0.00      0.00      0.00      0.00      0.00
10:05:56 AM   4010.40   8628.80    836.60    834.40   3829.80      0.00      0.00      0.00      0.00      0.00
10:06:01 AM    174.40   1948.00     16.80     15.60   1589.40      0.00      0.00      0.00      0.00      0.00
10:06:06 AM  25000.00  18816.00  25019.60   6239.60  10470.60   4684.80    217.60   4694.40      0.00      0.00
10:06:11 AM     12.80    117.60      1.60      0.00    829.20      0.00      0.00      0.00      0.00      0.00
10:06:16 AM      0.00      4.00      0.80      0.00  13015.80      0.00      0.00      0.00      0.00      0.00
10:06:21 AM      0.80      0.00      0.20      0.20  12384.40      0.00      0.00      0.00      0.00      0.00
10:06:26 AM      0.80    771.26      0.80      0.80   1185.43      0.00      0.00      0.00      0.00      0.00
10:06:31 AM     18.40   2216.00      4.60      4.60    559.20      0.00      0.00      0.00      0.00      0.00
10:06:36 AM   1638.40      0.00    409.60    409.60    824.00      0.00      0.00      0.00      0.00      0.00
10:06:41 AM    410.40   1724.80    102.60    102.60    619.40      0.00      0.00      0.00      0.00      0.00
10:06:46 AM   2373.60    972.80    313.40     23.00   1533.20      0.00      0.00      0.00      0.00      0.00
10:06:51 AM    930.40   2108.80    232.40    232.40    541.40      0.00      0.00      0.00      0.00      0.00
10:06:56 AM 232515.20  85166.40  58216.60  57894.00  36950.20 128583.00  19403.40  31104.20      0.00      0.00
10:07:01 AM   1551.20   6108.80    392.20    387.80   1993.80      0.00      0.00      0.00      0.00      0.00
10:07:06 AM     21.60   4230.40      0.00      5.40   2667.20      0.00      0.00      0.00      0.00      0.00
10:07:11 AM    252.00   4127.20      1.00      0.80   1067.00      0.00      0.00      0.00      0.00      0.00
10:07:16 AM  16363.20     38.40   4091.40   4091.00   1041.20      0.00      0.00      0.20      0.00      0.00
10:07:21 AM   2439.20   4960.00    538.60    538.40   1268.60      0.00      0.00      0.00      0.00      0.00
10:07:26 AM   1508.80   3850.40    314.40    310.40   3031.00      0.00      0.00      0.00      0.00      0.00
10:07:31 AM     65.60   7644.80     21.80     16.40   3189.60      0.00      0.00      0.00      0.00      0.00
10:07:36 AM   2392.00   7940.00    521.20    520.20   3252.80      0.00      0.00      0.00      0.00      0.00
10:07:41 AM   2140.80   7017.60    523.60    523.00   2949.20      0.00      0.00      0.00      0.00      0.00
10:07:47 AM   7916.00  55676.80  35673.40  35672.80  29366.00  70244.40    579.80  27209.80      0.00      0.00
10:07:52 AM    329.60   8240.00      8.20      5.60   2089.80      0.00      0.00      0.00      0.00      0.00
10:07:56 AM   6440.80   3324.00   1431.40   1432.80   2751.40      0.00      0.00      0.00      0.00      0.00
10:08:02 AM   2070.40   5191.20    482.20    482.20   1552.60      0.00      0.00      0.00      0.00      0.00
10:08:07 AM   7454.40  10143.20   1863.60   1863.60   3383.40      0.00      0.00      0.00      0.00      0.00
10:08:12 AM    138.40   4268.00      2.20      2.00   1478.20      0.00      0.00      0.00      0.00      0.00
10:08:17 AM   5480.00   2884.00    859.00    857.80   1369.80      0.00      0.00      0.00      0.00      0.00
10:08:22 AM    584.00   2887.20     52.40     48.20   1982.60      0.00      0.00      0.00      0.00      0.00
10:08:27 AM   2057.60    344.00    158.80    154.80    458.60      0.00      0.00      0.00      0.00      0.00
10:08:32 AM   3197.60  11389.60    753.20    750.20   3387.00      0.00      0.00      0.00      0.00      0.00
10:08:37 AM     10.40   3328.00      3.40      3.40   1115.40      0.00      0.00      0.00      0.00      0.00
10:08:42 AM    149.60   4199.20     61.80     61.60   1249.80      0.00      0.00      0.00      0.00      0.00
10:08:47 AM   1715.20   3996.00     36.40     21.00   1225.00      0.00      0.00      0.00      0.00      0.00
10:08:52 AM   4074.40   1307.20    919.60    916.20    748.40      0.00      0.00      0.00      0.00      0.00
10:08:57 AM    820.00   1904.80    205.20    205.00    591.00      0.00      0.00      0.00      0.00      0.00
10:09:02 AM      0.00     41.60      0.60      0.60    696.40      0.00      0.00      0.00      0.00      0.00
10:09:07 AM     17.60    483.20    585.00    585.00    215.60      0.00      0.00      0.00      0.00      0.00
10:09:12 AM    268.00    112.80      1.60      1.60     46.80      0.00      0.00      0.00      0.00      0.00
10:09:17 AM    146.40   9560.80     36.80     36.60   2987.20      0.00      0.00      0.00      0.00      0.00
10:09:22 AM 133821.60  47903.20  33383.00  33162.80  17151.40  65435.40  26943.00  15066.00      0.00      0.00
10:09:27 AM   1400.00   3009.60     33.40     21.60   2210.40      0.00      0.00      0.00      0.00      0.00
10:09:32 AM      8.80      0.00      2.80      2.60      1.20      0.00      0.00      0.00      0.00      0.00
10:09:37 AM    469.60      0.00      3.40      2.20      4.20      0.00      0.00      0.00      0.00      0.00
10:09:42 AM   1848.80    149.60     31.20     10.80      6.60      0.00      0.00      0.00      0.00      0.00
10:09:47 AM      4.00      0.00      0.80      0.60      5.20      0.00      0.00      0.00      0.00      0.00
10:09:52 AM      0.00     32.00      1.40      0.00      5.00      0.00      0.00      0.00      0.00      0.00
10:09:57 AM    284.00   4747.20      6.80      6.60   1327.60      0.00      0.00      0.00      0.00      0.00
10:10:02 AM   1029.60   4164.80    243.20    242.20   1264.20      0.00      0.00      0.00      0.00      0.00
10:10:07 AM      1.60   3489.60      0.40      0.40    915.20      0.00      0.00      0.00      0.00      0.00
10:10:12 AM   1093.60   1677.60    241.20    239.80    531.00      0.00      0.00      0.00      0.00      0.00
10:10:17 AM     36.80   1589.60    124.00    124.00    496.00      0.00      0.00      0.00      0.00      0.00
10:10:22 AM    132.80   1092.80     47.40     47.00    598.80      0.00      0.00      0.00      0.00      0.00
10:10:27 AM      2.40   7995.20      0.80      0.80   3226.00      0.00      0.00      0.00      0.00      0.00
10:10:32 AM    262.40   4448.00     46.00     46.00   1841.40      0.00      0.00      0.00      0.00      0.00
10:10:37 AM      0.80   1724.00      0.20      0.20    454.20      0.00      0.00      0.00      0.00      0.00
10:10:42 AM      0.80    211.20      0.20      0.20     60.20      0.00      0.00      0.00      0.00      0.00
10:10:47 AM    209.60   4372.00     16.40     13.40   1589.40      0.00      0.00      0.00      0.00      0.00
10:10:52 AM    550.40    820.00      5.00      3.60    255.80      0.00      0.00      0.00      0.00      0.00
10:10:57 AM    720.00   4340.00     50.60     49.20   1515.40      0.00      0.00      0.00      0.00      0.00
10:11:02 AM     53.60   5922.40     17.20     14.40   2420.20      0.00      0.00      0.00      0.00      0.00
10:11:07 AM    847.20   3425.60    211.80    211.80   1441.00      0.00      0.00      0.00      0.00      0.00
10:11:12 AM    102.40    940.80     25.60     25.60   1025.20      0.00      0.00      0.00      0.00      0.00
10:11:17 AM    556.80   5615.20    139.20    139.20   2577.80      0.00      0.00      0.00      0.00      0.00
10:11:22 AM      3.20   1297.60      1.00      1.00    746.60      0.00      0.00      0.00      0.00      0.00
10:11:27 AM    223.55    224.35     55.89     55.89    123.35      0.00      0.00      0.00      0.00      0.00
10:11:32 AM    587.20   2804.00  11593.60     58.80   1232.20      0.00      0.00      0.00      0.00      0.00
10:11:37 AM      9.60    104.80      0.00      0.00      5.00      0.00      0.00      0.00      0.00      0.00
10:11:42 AM    310.40      4.80      0.40      0.20  12820.40      0.00      0.00      0.00      0.00      0.00
10:11:47 AM   2518.40      0.00    304.40     15.80    420.60      0.00      0.00      0.00      0.00      0.00
10:11:52 AM      0.00      0.00      0.20      0.00    759.80      0.00      0.00      0.00      0.00      0.00
10:11:57 AM    348.80   3252.00     20.20     20.20   1263.80      0.00      0.00      0.00      0.00      0.00
10:12:02 AM    112.00   4150.40     28.00     28.00   3070.20      0.00      0.00     28.40      0.00      0.00
10:12:07 AM      1.60   4632.00      0.40      0.40   1584.60      0.00      0.00      0.00      0.00      0.00
10:12:12 AM   2112.80   6049.60    486.20    482.20   3327.40      0.00      0.00      0.00      0.00      0.00
10:12:17 AM      0.80   2697.60      5.80      0.20    826.60      0.00      0.00      0.00      0.00      0.00
10:12:22 AM   1407.20   5553.60   1229.00   1230.00   3786.60      0.00      0.00      0.00      0.00      0.00
10:12:27 AM  53828.00   4083.20  13457.00  13457.00   1847.20      0.00      0.00      0.00      0.00      0.00
10:12:32 AM      6.40    318.40      0.80      0.60   1606.20      0.00      0.00      0.00      0.00      0.00
10:12:37 AM     93.60    317.60     23.40     23.40     84.00      0.00      0.00      0.00      0.00      0.00
10:12:42 AM    210.40   1733.60      6.80      6.60    990.40      0.00      0.00      0.00      0.00      0.00
10:12:47 AM   2285.60  32538.40  23269.00  23239.00  10487.80  25681.20   1743.80   8338.80      0.00      0.00
10:12:52 AM   2780.00   2485.60    562.60    561.20   1462.00      0.00      0.00      0.00      0.00      0.00
10:12:57 AM    531.20   1662.40      2.60      2.40    422.00      0.00      0.00      0.00      0.00      0.00
10:13:02 AM      3.20   3298.40      1.00      0.80   2459.80      0.00      0.00      0.00      0.00      0.00
10:13:07 AM   1140.00   5965.60    276.60    276.60   1517.20      0.00      0.00      0.00      0.00      0.00
10:13:12 AM   1267.20   7730.40    270.00    269.80   3681.20      0.00      0.00      0.00      0.00      0.00
10:13:17 AM   2970.40   6820.80    726.20    726.00   1723.80      0.00      0.00      0.00      0.00      0.00
10:13:22 AM    131.20   5286.40      1.80      1.80   1310.60      0.00      0.00      0.00      0.00      0.00
10:13:27 AM    525.60   2754.40     63.00     62.80   1415.20      0.00      0.00      0.00      0.00      0.00
10:13:32 AM   2327.20    670.40    514.80    514.60    251.40      0.00      0.00      0.00      0.00      0.00
10:13:37 AM   1363.20   6212.80    128.80    127.40   2281.80      0.00      0.00      0.00      0.00      0.00
10:13:42 AM     37.60   6097.60      5.00      3.20   1539.00      0.00      0.00      0.00      0.00      0.00
10:13:47 AM   1418.40   6965.60    354.60    354.60   2662.20      0.00      0.00      0.00      0.00      0.00
10:13:52 AM    112.80  11481.60      8.00      6.80   2927.80      0.00      0.00      0.00      0.00      0.00
10:13:57 AM    804.80  10780.80    194.20    194.40   4272.60      0.00      0.00      0.00      0.00      0.00
10:14:02 AM     27.20   9003.20      8.40      8.40   2323.40      0.00      0.00      0.00      0.00      0.00
10:14:07 AM   1824.80   6011.20    456.40    456.20   2795.80      0.00      0.00     36.60      0.00      0.00
10:14:12 AM   1327.20   2525.60    209.00    209.00    697.60      0.00      0.00      0.00      0.00      0.00
10:14:17 AM    110.40   6925.60      4.60      4.40   3174.80      0.00      0.00      0.00      0.00      0.00
10:14:22 AM    443.20   4754.40    315.60    315.60   1608.40      0.00      0.00      0.00      0.00      0.00
10:14:27 AM    261.60    158.40    134.00    129.80    466.60      0.00      0.00      0.00      0.00      0.00
10:14:32 AM    256.80   6816.80      6.20      5.00   1713.40      0.00      0.00      0.00      0.00      0.00
10:14:37 AM    568.00   9128.00    112.40    112.00   2295.00      0.00      0.00      0.00      0.00      0.00
10:14:42 AM   6802.40   2876.00   1360.00   1345.60   1739.80      0.00      0.00      0.00      0.00      0.00
10:14:47 AM    331.20  12689.60     11.00      8.20   4237.40      0.00      0.00      0.00      0.00      0.00
10:14:52 AM    165.60      0.00      3.40      1.60      4.20      0.00      0.00      0.00      0.00      0.00
10:14:57 AM      3.20      0.00      0.80      0.80   1130.80      0.00      0.00      0.00      0.00      0.00
10:15:02 AM      0.80     70.40      0.20      0.20      0.80      0.00      0.00      0.00      0.00      0.00
10:15:07 AM      0.00    136.80      0.00      0.00    807.20      0.00      0.00      0.00      0.00      0.00
10:15:12 AM    715.20     29.60     14.40      9.00     70.20      0.00      0.00      0.00      0.00      0.00
10:15:17 AM   2052.80   2462.40    513.40    513.20   1140.80      0.00      0.00      0.00      0.00      0.00
10:15:22 AM    409.60      0.00    102.40    102.40    107.00      0.00      0.00      0.00      0.00      0.00
10:15:27 AM  60889.60   6637.60  15224.20  15222.40   1760.00      0.00      0.00      0.00      0.00      0.00
10:15:32 AM     56.00     92.80    323.80    323.80    324.80      0.00      0.00      0.00      0.00      0.00
10:15:37 AM     18.40     61.60      1.40      1.40     21.80      0.00      0.00      0.00      0.00      0.00
10:15:42 AM      6.40   1643.20      0.60      0.60    392.20      0.00      0.00      0.00      0.00      0.00
10:15:47 AM      0.00      5.60      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
10:15:52 AM     87.20   3195.20     14.40     12.20    836.00      0.00      0.00      0.00      0.00      0.00
10:15:57 AM    852.80      0.00      9.20      6.80     24.00      0.00      0.00      0.00      0.00      0.00
10:16:02 AM    152.00   1791.20      6.40      2.40    467.80      0.00      0.00      0.00      0.00      0.00
10:16:07 AM      3.20   5941.60      1.60      1.40   1556.40      0.00      0.00      0.00      0.00      0.00
10:16:12 AM    196.00    334.40     49.00     49.00     79.20      0.00      0.00      0.00      0.00      0.00
10:16:17 AM    100.00   2116.80      0.60      0.60    519.40      0.00      0.00      0.00      0.00      0.00
10:16:22 AM      1.60      8.00      3.40      2.60      5.20      0.00      0.00      0.00      0.00      0.00
10:16:27 AM    257.60   2472.00     59.40     59.40    688.60      0.00      0.00      0.00      0.00      0.00
10:16:32 AM   1948.00   9355.20    485.80    485.80   2475.40      0.00      0.00      0.00      0.00      0.00
10:16:37 AM    647.20   2629.60    161.60    161.00    710.20      0.00      0.00      0.00      0.00      0.00
10:16:42 AM      1.60   7277.60      0.40      0.40   1858.60      0.00      0.00      0.00      0.00      0.00
10:16:47 AM   2800.80    740.80    438.00    146.60    495.80      0.00      0.00      0.00      0.00      0.00
10:16:52 AM   2094.40   5861.60  11848.20    517.20   1447.40      0.00      0.00      0.00      0.00      0.00
10:16:57 AM  22484.80      4.80   5717.80   5621.00    170.20      0.00      0.00      0.00      0.00      0.00
10:17:02 AM 210643.20 101564.80  64928.00  64598.80  62512.00  99223.60  22550.00  40665.20      0.00      0.00
10:17:07 AM     10.38      0.00      0.60      0.40      4.39      0.00      0.00      0.00      0.00      0.00
10:17:12 AM   2543.20      0.00      4.40      3.00     83.60      0.00      0.00      0.00      0.00      0.00
10:17:17 AM     17.60   3827.20      4.60      4.60   1101.60      0.00      0.00      0.00      0.00      0.00
10:17:22 AM    156.80    984.80     39.20     39.20   2184.60      0.00      0.00      0.00      0.00      0.00
10:17:27 AM     84.80   3769.60      5.00      2.00   1332.00      0.00      0.00      0.00      0.00      0.00
10:17:32 AM   1016.00     13.60    107.00    106.00     11.60      0.00      0.00      0.00      0.00      0.00
10:17:37 AM     23.20   3473.60      3.80      2.40   1570.00      0.00      0.00      0.00      0.00      0.00
10:17:42 AM   1469.60   2400.80    310.80    308.80   2322.60      0.00      0.00      0.00      0.00      0.00
10:17:47 AM      0.80   1748.00      0.20      0.20   1072.80      0.00      0.00      0.00      0.00      0.00
10:17:52 AM  82543.20  41952.80  20471.20  20469.00  11370.60  27727.00      0.00  11038.60      0.00      0.00
10:17:57 AM    137.60     32.00      2.00      1.60      3.80      0.00      0.00      0.00      0.00      0.00
10:18:02 AM    372.80    130.40     85.20     85.20      2.80      0.00      0.00      0.00      0.00      0.00
10:18:07 AM   1718.40      4.80    429.80    429.60     43.80      0.00      0.00      0.00      0.00      0.00
10:18:12 AM     74.40      0.00      0.60      0.60      4.60      0.00      0.00      0.00      0.00      0.00
10:18:17 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:18:22 AM     30.40      0.00      1.00      0.40      4.60      0.00      0.00      0.00      0.00      0.00
